lat,lon,alt,grc,arc
-6.333084020475065,106.87600271647298,140.0,7,2
-6.333084020475065,106.87700271647299,140.0,7,2
-6.333084020475065,106.87800271647299,140.0,7,2
-6.333084020475065,106.879002716473,140.0,7,2
-6.333084020475065,106.880002716473,140.0,7,2
-6.333084020475065,106.881002716473,140.0,7,2
-6.333084020475065,106.88200271647301,140.0,7,2
-6.333084020475065,106.88300271647302,140.0,7,2
-6.333084020475065,106.88400271647302,140.0,7,2
-6.333084020475065,106.88500271647302,140.0,7,2
-6.333084020475065,106.88600271647303,140.0,7,2
-6.333084020475065,106.88700271647303,140.0,7,2
-6.333084020475065,106.88800271647304,140.0,7,2
-6.333084020475065,106.88900271647304,140.0,7,2
-6.333084020475065,106.89000271647305,140.0,7,2
-6.333084020475065,106.89100271647305,140.0,7,2
-6.333084020475065,106.89200271647306,140.0,7,2
-6.333084020475065,106.89300271647306,140.0,7,2
-6.333084020475065,106.89400271647307,140.0,7,2
-6.333084020475065,106.89500271647307,140.0,7,2
-6.333084020475065,106.89600271647308,140.0,7,2
-6.333084020475065,106.89700271647308,140.0,7,2
-6.333084020475065,106.89800271647309,140.0,7,2
-6.333084020475065,106.89900271647309,140.0,6,2
-6.333084020475065,106.9000027164731,140.0,7,2
-6.333084020475065,106.9010027164731,140.0,7,2
-6.333084020475065,106.9020027164731,140.0,7,2
-6.333084020475065,106.90300271647311,140.0,7,2
-6.333084020475065,106.90400271647312,140.0,7,2
-6.333084020475065,106.90500271647312,140.0,7,2
-6.333084020475065,106.90600271647313,140.0,7,2
-6.333084020475065,106.90700271647313,140.0,5,1
-6.333084020475065,106.90800271647313,140.0,3,1
-6.333084020475065,106.90900271647314,140.0,7,2
-6.333084020475065,106.91000271647314,140.0,7,2
-6.333084020475065,106.91100271647315,140.0,7,2
-6.333084020475065,106.91200271647315,140.0,7,2
-6.333084020475065,106.91300271647316,140.0,7,2
-6.333084020475065,106.91400271647316,140.0,6,2
-6.333084020475065,106.91500271647317,140.0,3,1
-6.333084020475065,106.91600271647317,140.0,5,1
-6.333084020475065,106.91700271647318,140.0,7,2
-6.333084020475065,106.91800271647318,140.0,7,2
-6.333084020475065,106.91900271647319,140.0,7,2
-6.333084020475065,106.92000271647319,140.0,7,2
-6.333084020475065,106.9210027164732,140.0,7,2
-6.333084020475065,106.9220027164732,140.0,7,2
-6.333084020475065,106.9230027164732,140.0,7,2
-6.333084020475065,106.92400271647321,140.0,7,2
-6.333084020475065,106.92500271647322,140.0,7,2
-6.333084020475065,106.92600271647322,140.0,7,2
-6.333084020475065,106.92700271647323,140.0,7,2
-6.333084020475065,106.92800271647323,140.0,7,2
